subject,predicate,object
codecrafters-io_build-your-own-x,has_contributor,kasvith
codecrafters-io_build-your-own-x,has_contributor,jkrup
codecrafters-io_build-your-own-x,has_contributor,JoseCutileiro
codecrafters-io_build-your-own-x,has_contributor,jeremyBanks
codecrafters-io_build-your-own-x,has_contributor,jefQuery
codecrafters-io_build-your-own-x,has_contributor,ishuah
codecrafters-io_build-your-own-x,has_contributor,indradhanush
codecrafters-io_build-your-own-x,has_contributor,htcrefactor
codecrafters-io_build-your-own-x,has_contributor,3xcpy
codecrafters-io_build-your-own-x,has_contributor,almerion
codecrafters-io_build-your-own-x,has_contributor,gpressutto5
codecrafters-io_build-your-own-x,has_contributor,carb1d3
codecrafters-io_build-your-own-x,has_contributor,Frezzle
codecrafters-io_build-your-own-x,has_contributor,gosukiwi
codecrafters-io_build-your-own-x,has_contributor,biomadeira
codecrafters-io_build-your-own-x,has_contributor,fakturk
codecrafters-io_build-your-own-x,has_contributor,erfanansari
codecrafters-io_build-your-own-x,has_contributor,eimantas
vercel_next.js,uses_language,JavaScript
vercel_next.js,uses_language,TypeScript
vercel_next.js,uses_language,Rust
vercel_next.js,uses_language,CSS
vercel_next.js,uses_language,MDX
vercel_next.js,uses_language,Shell
vercel_next.js,uses_language,SCSS
vercel_next.js,uses_language,Python
vercel_next.js,uses_language,HTML
vercel_next.js,uses_language,Batchfile
vercel_next.js,uses_language,WebAssembly
vercel_next.js,uses_language,Sass
vercel_next.js,uses_language,Pug
vercel_next.js,has_license,MIT License
vercel_next.js,has_tag,blog
vercel_next.js,has_tag,browser
vercel_next.js,has_tag,compiler
vercel_next.js,has_tag,components
vercel_next.js,has_tag,hybrid
vercel_next.js,has_tag,nextjs
vercel_next.js,has_tag,node
vercel_next.js,has_tag,react
vercel_next.js,has_tag,server-rendering
vercel_next.js,has_tag,ssg
vercel_next.js,has_tag,static
vercel_next.js,has_tag,static-site-generator
vercel_next.js,has_tag,universal
vercel_next.js,has_tag,vercel
vercel_next.js,has_stars,137582
vercel_next.js,has_url,https://github.com/vercel/next.js
vercel_next.js,has_contributor,ijjk
vercel_next.js,has_contributor,timneutkens
vercel_next.js,has_contributor,sokra
vercel_next.js,has_contributor,vercel-release-bot
vercel_next.js,has_contributor,huozhi
vercel_next.js,has_contributor,Timer
vercel_next.js,has_contributor,kdy1
vercel_next.js,has_contributor,shuding
vercel_next.js,has_contributor,ztanner
vercel_next.js,has_contributor,eps1lon
vercel_next.js,has_contributor,styfle
vercel_next.js,has_contributor,mischnic
vercel_next.js,has_contributor,wbinnssmith
vercel_next.js,has_contributor,bgw
vercel_next.js,has_contributor,devjiwonchoi
vercel_next.js,has_contributor,nextjs-bot
vercel_next.js,has_contributor,arunoda
vercel_next.js,has_contributor,unstubbable
vercel_next.js,has_contributor,kwonoj
vercel_next.js,has_contributor,ForsakenHarmony
vercel_next.js,has_contributor,leerob
vercel_next.js,has_contributor,balazsorban44
vercel_next.js,has_contributor,wyattjoh
vercel_next.js,has_contributor,alexkirsz
vercel_next.js,has_contributor,delbaoliveira
vercel_next.js,has_contributor,nkzawa
vercel_next.js,has_contributor,jridgewell
vercel_next.js,has_contributor,samcx
vercel_next.js,has_contributor,lukesandberg
vercel_next.js,has_contributor,acdlite
vercel_next.js,has_contributor,feedthejim
vercel_next.js,has_contributor,gnoff
vercel_next.js,has_contributor,lubieowoce
vercel_next.js,has_contributor,rauchg
vercel_next.js,has_contributor,icyJoseph
vercel_next.js,has_contributor,greenkeeper[bot]
vercel_next.js,has_contributor,Brooooooklyn
vercel_next.js,has_contributor,gaojude
vercel_next.js,has_contributor,hanneslund
vercel_next.js,has_contributor,HaNdTriX
vercel_next.js,has_contributor,padmaia
vercel_next.js,has_contributor,lfades
vercel_next.js,has_contributor,jankaifer
vercel_next.js,has_contributor,JamBalaya56562
vercel_next.js,has_contributor,Janpot
vercel_next.js,has_contributor,SukkaW
vercel_next.js,has_contributor,devknoll
vercel_next.js,has_contributor,guybedford
vercel_next.js,has_contributor,janicklas-ralph
vercel_next.js,has_contributor,sebmarkbage
vercel_next.js,has_contributor,greenkeeperio-bot
vercel_next.js,has_contributor,housseindjirdeh
vercel_next.js,has_contributor,chibicode
vercel_next.js,has_contributor,arlyon
vercel_next.js,has_contributor,impronunciable
vercel_next.js,has_contributor,huv1k
vercel_next.js,has_contributor,atcastle
vercel_next.js,has_contributor,dav-is
vercel_next.js,has_contributor,maxproske
vercel_next.js,has_contributor,Kikobeats
vercel_next.js,has_contributor,Schniz
vercel_next.js,has_contributor,javivelasco
vercel_next.js,has_contributor,rishabhpoddar
vercel_next.js,has_contributor,SyMind
vercel_next.js,has_contributor,dvoytenko
vercel_next.js,has_contributor,matamatanot
vercel_next.js,has_contributor,bgub
vercel_next.js,has_contributor,manovotny
vercel_next.js,has_contributor,todortotev
vercel_next.js,has_contributor,feugy
vercel_next.js,has_contributor,raunofreiberg
vercel_next.js,has_contributor,molebox
vercel_next.js,has_contributor,leo
vercel_next.js,has_contributor,karlhorky
vercel_next.js,has_contributor,lumirlumir
vercel_next.js,has_contributor,darshkpatel
vercel_next.js,has_contributor,stefanprobst
vercel_next.js,has_contributor,mknichel
vercel_next.js,has_contributor,lucleray
vercel_next.js,has_contributor,Cy-Tek
vercel_next.js,has_contributor,prateekbh
vercel_next.js,has_contributor,vvo
vercel_next.js,has_contributor,tknickman
vercel_next.js,has_contributor,mayank1513
vercel_next.js,has_contributor,PapatMayuri
vercel_next.js,has_contributor,DuCanhGH
vercel_next.js,has_contributor,oliviertassinari
vercel_next.js,has_contributor,giuseppeg
vercel_next.js,has_contributor,vinaykulk621
vercel_next.js,has_contributor,rafaelalmeidatk
vercel_next.js,has_contributor,Ethan-Arrowood
vercel_next.js,has_contributor,brikou
vercel_next.js,has_contributor,developit
vercel_next.js,has_contributor,ykzts
vercel_next.js,has_contributor,sergiodxa
vercel_next.js,has_contributor,stipsan
vercel_next.js,has_contributor,Juneezee
vercel_next.js,has_contributor,NicholasLYang
vercel_next.js,has_contributor,steven-tey
vercel_next.js,has_contributor,kachkaev
vercel_next.js,has_contributor,AhmedBaset
vercel_next.js,has_contributor,awareness481
vercel_next.js,has_contributor,jamesmosier
vercel_next.js,has_contributor,xusd320
vercel_next.js,has_contributor,github-actions[bot]
vercel_next.js,has_contributor,merceyz
vercel_next.js,has_contributor,dijonmusters
vercel_next.js,has_contributor,andersonleite
vercel_next.js,has_contributor,hiro0218
vercel_next.js,has_contributor,Nutlope
vercel_next.js,has_contributor,yhirano55
vercel_next.js,has_contributor,sebastianbenz
vercel_next.js,has_contributor,ecklf
vercel_next.js,has_contributor,torresgol10
vercel_next.js,has_contributor,kpdecker
vercel_next.js,has_contributor,oBusk
vercel_next.js,has_contributor,MaedahBatool
vercel_next.js,has_contributor,Sam-Phillemon9493
vercel_next.js,has_contributor,jamesgeorge007
vercel_next.js,has_contributor,jesstelford
vercel_next.js,has_contributor,nataliemarleny
vercel_next.js,has_contributor,Tomekmularczyk
vercel_next.js,has_contributor,anonrig
vercel_next.js,has_contributor,fireairforce
vercel_next.js,has_contributor,ahabhgk
vercel_next.js,has_contributor,thomasballinger
vercel_next.js,has_contributor,lachlanjc
vercel_next.js,has_contributor,joulev
vercel_next.js,has_contributor,mottox2
vercel_next.js,has_contributor,TyMick
vercel_next.js,has_contributor,sedubois
vercel_next.js,has_contributor,RobPruzan
vercel_next.js,has_contributor,MaxLeiter
vercel_next.js,has_contributor,cobrexus
vercel_next.js,has_contributor,li-jia-nan
vercel_next.js,has_contributor,samrobbins85
vercel_next.js,has_contributor,resir014
vercel_next.js,has_contributor,arcanis
vercel_next.js,has_contributor,kara
vercel_next.js,has_contributor,JeromeFitz
vercel_next.js,has_contributor,jaydenseric
vercel_next.js,has_contributor,jaredpalmer
vercel_next.js,has_contributor,christianalfoni
vercel_next.js,has_contributor,amandeepmittal
vercel_next.js,has_contributor,archanaagivale30
vercel_next.js,has_contributor,alexdln
vercel_next.js,has_contributor,agadzik
vercel_next.js,has_contributor,aranajhonny
vercel_next.js,has_contributor,lukeed
vercel_next.js,has_contributor,remcohaszing
vercel_next.js,has_contributor,thibautsabot
vercel_next.js,has_contributor,ciruz
vercel_next.js,has_contributor,devpla
vercel_next.js,has_contributor,kaykdm
vercel_next.js,has_contributor,taylorbryant
vercel_next.js,has_contributor,maxigimenez
vercel_next.js,has_contributor,kylemh
vercel_next.js,has_contributor,kevva
vercel_next.js,has_contributor,jantimon
vercel_next.js,has_contributor,jthegedus
vercel_next.js,has_contributor,garmeeh
vercel_next.js,has_contributor,chentsulin
vercel_next.js,has_contributor,TrySound
vercel_next.js,has_contributor,Enalmada
vercel_next.js,has_contributor,khattakdev
vercel_next.js,has_contributor,lobsterkatie
vercel_next.js,has_contributor,giraffesyo
vercel_next.js,has_contributor,Nayeem-XTREME
vercel_next.js,has_contributor,pkellner
vercel_next.js,has_contributor,StephDietz
vercel_next.js,has_contributor,ptomasroos
vercel_next.js,has_contributor,vitalybaev
vercel_next.js,has_contributor,Netail
vercel_next.js,has_contributor,adamsoffer
vercel_next.js,has_contributor,bennettdams
vercel_next.js,has_contributor,ctjlewis
vercel_next.js,has_contributor,chris-olszewski
vercel_next.js,has_contributor,divmain
vercel_next.js,has_contributor,hyungjikim
vercel_next.js,has_contributor,ismamz
vercel_next.js,has_contributor,JohnDaly
vercel_next.js,has_contributor,j0lvera
vercel_next.js,has_contributor,juliusmarminge
vercel_next.js,has_contributor,mohsen1
vercel_next.js,has_contributor,PepijnSenders
vercel_next.js,has_contributor,martpie
vercel_next.js,has_contributor,smaeda-ks
vercel_next.js,has_contributor,timoxley
vercel_next.js,has_contributor,koba04
vercel_next.js,has_contributor,gr-qft
vercel_next.js,has_contributor,tarunama
vercel_next.js,has_contributor,dunglas
vercel_next.js,has_contributor,none23
vercel_next.js,has_contributor,remorses
vercel_next.js,has_contributor,PlagueFPS
vercel_next.js,has_contributor,lifeiscontent
vercel_next.js,has_contributor,aralroca
vercel_next.js,has_contributor,flybayer
vercel_next.js,has_contributor,crutchcorn
vercel_next.js,has_contributor,valcosmos
vercel_next.js,has_contributor,dylanjha
vercel_next.js,has_contributor,jonespen
vercel_next.js,has_contributor,jsteele-stripe
vercel_next.js,has_contributor,ludofischer
vercel_next.js,has_contributor,Andarist
vercel_next.js,has_contributor,mmastrac
vercel_next.js,has_contributor,sarovin
vercel_next.js,has_contributor,nuta
vercel_next.js,has_contributor,piglovesyou
vercel_next.js,has_contributor,stephenmathieson
vercel_next.js,has_contributor,stigkj
vercel_next.js,has_contributor,teleginzhenya
vercel_next.js,has_contributor,tim-hanssen
vercel_next.js,has_contributor,bbortt
vercel_next.js,has_contributor,rase-
vercel_next.js,has_contributor,wesbos
vercel_next.js,has_contributor,Willem-Jaap
vercel_next.js,has_contributor,nguyenyou
vercel_next.js,has_contributor,ScriptedAlchemy
vercel_next.js,has_contributor,gaearon
vercel_next.js,has_contributor,teobler
vercel_next.js,has_contributor,ryo-manba
vercel_next.js,has_contributor,fabienheureux
vercel_next.js,has_contributor,borekb
vercel_next.js,has_contributor,brookemosby
vercel_next.js,has_contributor,alexandernanberg
vercel_next.js,has_contributor,sheerun
vercel_next.js,has_contributor,charlypoly
vercel_next.js,has_contributor,cncolder
vercel_next.js,has_contributor,nyedidikeke
vercel_next.js,has_contributor,eric-burel
vercel_next.js,has_contributor,felixmosh
vercel_next.js,has_contributor,iteratetograceness
vercel_next.js,has_contributor,sajadtorkamani
vercel_next.js,has_contributor,imranbarbhuiya
vercel_next.js,has_contributor,Simply007
vercel_next.js,has_contributor,mehulkar
vercel_next.js,has_contributor,jgoping
vercel_next.js,has_contributor,MildTomato
vercel_next.js,has_contributor,jpage-godaddy
vercel_next.js,has_contributor,eltociear
vercel_next.js,has_contributor,IanMitchell
vercel_next.js,has_contributor,hamirmahal
vercel_next.js,has_contributor,goldensunliu
vercel_next.js,has_contributor,Shruthireddy04
vercel_next.js,has_contributor,sanjaiyan-dev
vercel_next.js,has_contributor,ryota-murakami
vercel_next.js,has_contributor,agarwalrounak
vercel_next.js,has_contributor,rdimaio
vercel_next.js,has_contributor,remy
vercel_next.js,has_contributor,fatfisz
vercel_next.js,has_contributor,petermekhaeil
vercel_next.js,has_contributor,niko20
vercel_next.js,has_contributor,nabsul
vercel_next.js,has_contributor,Munawwar
vercel_next.js,has_contributor,evenchange4
vercel_next.js,has_contributor,mayur9210
vercel_next.js,has_contributor,matthewmueller
vercel_next.js,has_contributor,Manoj-M-S
vercel_next.js,has_contributor,Rokt33r
vercel_next.js,has_contributor,JoshuaKGoldberg
vercel_next.js,has_contributor,ragingwind
vercel_next.js,has_contributor,stefee
vercel_next.js,has_contributor,alphaxek
vercel_next.js,has_contributor,chogyejin
vercel_next.js,has_contributor,ypessoa
vercel_next.js,has_contributor,suu3
vercel_next.js,has_contributor,sommeeeer
vercel_next.js,has_contributor,nauvalazhar
vercel_next.js,has_contributor,liulanz
vercel_next.js,has_contributor,kentobento
vercel_next.js,has_contributor,AkifumiSato
vercel_next.js,has_contributor,frol
vercel_next.js,has_contributor,tim-phillips
vercel_next.js,has_contributor,DevSpeak
vercel_next.js,has_contributor,elliottsj
vercel_next.js,has_contributor,LukeSchlangen
vercel_next.js,has_contributor,cullylarson
vercel_next.js,has_contributor,connor-baer
vercel_next.js,has_contributor,brunocrosier
vercel_next.js,has_contributor,tusbar
vercel_next.js,has_contributor,dumb-programmer
vercel_next.js,has_contributor,0xScratch
vercel_next.js,has_contributor,kettanaito
vercel_next.js,has_contributor,better-salmon
vercel_next.js,has_contributor,arfa123
vercel_next.js,has_contributor,amytych
vercel_next.js,has_contributor,anthonyshew
vercel_next.js,has_contributor,arvindell
vercel_next.js,has_contributor,AndyBitz
vercel_next.js,has_contributor,abhi12299
vercel_next.js,has_contributor,timeyoutakeit
vercel_next.js,has_contributor,adam187
vercel_next.js,has_contributor,aganglada
vercel_next.js,has_contributor,aramikuto
vercel_next.js,has_contributor,lorensr
vercel_next.js,has_contributor,KonstHardy
vercel_next.js,has_contributor,kirill-konshin
vercel_next.js,has_contributor,klyburke
vercel_next.js,has_contributor,jameshfisher
vercel_next.js,has_contributor,JesseKoldewijn
vercel_next.js,has_contributor,jamuhl
vercel_next.js,has_contributor,notrab
vercel_next.js,has_contributor,kandros
vercel_next.js,has_contributor,ismaelrumzan
vercel_next.js,has_contributor,kaisugi
vercel_next.js,has_contributor,goncy
vercel_next.js,has_contributor,gsimone
vercel_next.js,has_contributor,Fonger
vercel_next.js,has_contributor,fabianishere
vercel_next.js,has_contributor,d3lm
vercel_next.js,has_contributor,djanda97
vercel_next.js,has_contributor,sdaigo
vercel_next.js,has_contributor,Mokshit06
vercel_next.js,has_contributor,theMosaad
vercel_next.js,has_contributor,maranomynet
vercel_next.js,has_contributor,nathanhammond
vercel_next.js,has_contributor,scull7
vercel_next.js,has_contributor,dnhn
vercel_next.js,has_contributor,nphmuller
vercel_next.js,has_contributor,orlin
vercel_next.js,has_contributor,pencilcheck
vercel_next.js,has_contributor,messa
vercel_next.js,has_contributor,rgabs
vercel_next.js,has_contributor,sampoder
vercel_next.js,has_contributor,samselikoff
vercel_next.js,has_contributor,nisabmohd
vercel_next.js,has_contributor,possibilities
vercel_next.js,has_contributor,migueloller
vercel_next.js,has_contributor,RiskyMH
vercel_next.js,has_contributor,mabels
vercel_next.js,has_contributor,mxschmitt
vercel_next.js,has_contributor,toshi1127
vercel_next.js,has_contributor,silvenon
vercel_next.js,has_contributor,therealmarzouq
vercel_next.js,has_contributor,malixsys
vercel_next.js,has_contributor,mrkldshv
vercel_next.js,has_contributor,valse
vercel_next.js,has_contributor,cramforce
vercel_next.js,has_contributor,lucasassisrosa
vercel_next.js,has_contributor,await-ovo
vercel_next.js,has_contributor,alexnewmannn
vercel_next.js,has_contributor,zhe
vercel_next.js,has_contributor,zackkrida
vercel_next.js,has_contributor,Yuddomack
vercel_next.js,has_contributor,Ryz0nd
vercel_next.js,has_contributor,MarDi66
vercel_next.js,has_contributor,Kerumen
vercel_next.js,has_contributor,willianjusten
vercel_next.js,has_contributor,wiiiimm
vercel_next.js,has_contributor,weichienhung
vercel_next.js,has_contributor,areai51
vercel_next.js,has_contributor,vicb
vercel_next.js,has_contributor,zignis
vercel_next.js,has_contributor,vasucp1207
vercel_next.js,has_contributor,trevor-fauna
vercel_next.js,has_contributor,tonyspiro
vercel_next.js,has_contributor,tomaswitek
vercel_next.js,has_contributor,tommarshall
vercel_next.js,has_contributor,tomdohnal
vercel_next.js,has_contributor,HsuTing
vercel_next.js,has_contributor,timothyis
vercel_next.js,has_contributor,thomaslindstrom
vercel_next.js,has_contributor,saltcod
vercel_next.js,has_contributor,belgattitude
vercel_next.js,has_contributor,bell-steven
vercel_next.js,has_contributor,stephensauceda
vercel_next.js,has_contributor,Skn0tt
vercel_next.js,has_contributor,siddharthkp
vercel_next.js,has_contributor,shogunsea
vercel_next.js,has_contributor,SarKurd
vercel_next.js,has_contributor,ErfanMirzapour
vercel_next.js,has_contributor,Ehesp
vercel_next.js,has_contributor,duncanleung
vercel_next.js,has_contributor,ductnn
vercel_next.js,has_contributor,yoDon
vercel_next.js,has_contributor,sdkdeepa
vercel_next.js,has_contributor,davidsonsns
vercel_next.js,has_contributor,davidnguyen11
vercel_next.js,has_contributor,dcalhoun
vercel_next.js,has_contributor,darshanjain-entrepreneur
vercel_next.js,has_contributor,decepulis
vercel_next.js,has_contributor,Cow258
vercel_next.js,has_contributor,colinhacks
vercel_next.js,has_contributor,ctavan
vercel_next.js,has_contributor,mrmckeb
vercel_next.js,has_contributor,blurrah
vercel_next.js,has_contributor,botv
vercel_next.js,has_contributor,ashconnell
vercel_next.js,has_contributor,arturbien
vercel_next.js,has_contributor,armandabric
vercel_next.js,has_contributor,Arinji2
vercel_next.js,has_contributor,ArianHamdi
vercel_next.js,has_contributor,ariannargesi
vercel_next.js,has_contributor,apostolos
vercel_next.js,has_contributor,andrewimm
vercel_next.js,has_contributor,plug-n-play
vercel_next.js,has_contributor,rokinsky
vercel_next.js,has_contributor,ademilter
vercel_next.js,has_contributor,aziyatali
vercel_next.js,has_contributor,longlho
vercel_next.js,has_contributor,leoortizz
vercel_next.js,has_contributor,ku8ar
vercel_next.js,has_contributor,klujanrosas
vercel_next.js,has_contributor,kenji-webdev
vercel_next.js,has_contributor,kaznak
vercel_next.js,has_contributor,jflayhart
vercel_next.js,has_contributor,jorisw
vercel_next.js,has_contributor,TxHawks
vercel_next.js,has_contributor,JeroenKnoops
vercel_next.js,has_contributor,Jeffrey-Zutt
vercel_next.js,has_contributor,jazibjafri
vercel_next.js,has_contributor,jaril
vercel_next.js,has_contributor,amannn
vercel_next.js,has_contributor,jamsinclair
vercel_next.js,has_contributor,smakosh
vercel_next.js,has_contributor,isaachinman
vercel_next.js,has_contributor,ianmacartney
vercel_next.js,has_contributor,r34son
vercel_next.js,has_contributor,losfair
vercel_next.js,has_contributor,Hemanshu-Upadhyay
vercel_next.js,has_contributor,Grokling
vercel_next.js,has_contributor,gcpantazis
vercel_next.js,has_contributor,genetschneider
vercel_next.js,has_contributor,gaspar09
vercel_next.js,has_contributor,sphilee
vercel_next.js,has_contributor,Ephem
vercel_next.js,has_contributor,abusada
vercel_next.js,has_contributor,ericmatthys
deepseek-ai_DeepSeek-R1,has_license,MIT License
deepseek-ai_DeepSeek-R1,has_stars,91838
deepseek-ai_DeepSeek-R1,has_url,https://github.com/deepseek-ai/DeepSeek-R1
deepseek-ai_DeepSeek-R1,has_contributor,Konano
deepseek-ai_DeepSeek-R1,has_contributor,stack-heap-overflow
deepseek-ai_DeepSeek-R1,has_contributor,DeepSeekPH
deepseek-ai_DeepSeek-R1,has_contributor,mowentian
deepseek-ai_DeepSeek-R1,has_contributor,DeepSeekDDM
deepseek-ai_DeepSeek-R1,has_contributor,GeeeekExplorer
deepseek-ai_DeepSeek-R1,has_contributor,eladb
deepseek-ai_DeepSeek-R1,has_contributor,eltociear
deepseek-ai_DeepSeek-R1,has_contributor,aBurmeseDev
deepseek-ai_DeepSeek-R1,has_contributor,peti562
deepseek-ai_DeepSeek-R1,has_contributor,User670
deepseek-ai_DeepSeek-R1,has_contributor,zhyncs
microsoft_playwright,uses_language,TypeScript
microsoft_playwright,uses_language,HTML
microsoft_playwright,uses_language,CSS
microsoft_playwright,uses_language,C++
microsoft_playwright,uses_language,Objective-C
microsoft_playwright,uses_language,JavaScript
microsoft_playwright,uses_language,Shell
microsoft_playwright,uses_language,Java
microsoft_playwright,uses_language,C
microsoft_playwright,uses_language,PowerShell
microsoft_playwright,uses_language,Python
microsoft_playwright,uses_language,Svelte
microsoft_playwright,uses_language,Vue
microsoft_playwright,uses_language,C#
microsoft_playwright,uses_language,CMake
microsoft_playwright,uses_language,Makefile
microsoft_playwright,uses_language,Batchfile
microsoft_playwright,has_license,Apache License 2.0
microsoft_playwright,has_tag,automation
microsoft_playwright,has_tag,chrome
microsoft_playwright,has_tag,chromium
microsoft_playwright,has_tag,e2e-testing
microsoft_playwright,has_tag,electron
microsoft_playwright,has_tag,end-to-end-testing
microsoft_playwright,has_tag,firefox
microsoft_playwright,has_tag,javascript
microsoft_playwright,has_tag,playwright
microsoft_playwright,has_tag,test
microsoft_playwright,has_tag,test-automation
microsoft_playwright,has_tag,testing
microsoft_playwright,has_tag,testing-tools
microsoft_playwright,has_tag,web
microsoft_playwright,has_tag,webkit
microsoft_playwright,has_stars,82384
microsoft_playwright,has_url,https://github.com/microsoft/playwright
microsoft_playwright,has_contributor,pavelfeldman
microsoft_playwright,has_contributor,dgozman
microsoft_playwright,has_contributor,yury-s
microsoft_playwright,has_contributor,mxschmitt
microsoft_playwright,has_contributor,aslushnikov
microsoft_playwright,has_contributor,playwrightmachine
microsoft_playwright,has_contributor,JoelEinbinder
microsoft_playwright,has_contributor,Skn0tt
microsoft_playwright,has_contributor,github-actions[bot]
microsoft_playwright,has_contributor,microsoft-playwright-automation[bot]
microsoft_playwright,has_contributor,agg23
microsoft_playwright,has_contributor,debs-obrien
microsoft_playwright,has_contributor,sand4rt
microsoft_playwright,has_contributor,rwoll
microsoft_playwright,has_contributor,arjunattam
microsoft_playwright,has_contributor,dpino
microsoft_playwright,has_contributor,kblok
microsoft_playwright,has_contributor,avodovnik
microsoft_playwright,has_contributor,dependabot[bot]
microsoft_playwright,has_contributor,hbenl
microsoft_playwright,has_contributor,cpAdm
microsoft_playwright,has_contributor,jfgreffier
microsoft_playwright,has_contributor,q66
microsoft_playwright,has_contributor,ruifigueira
microsoft_playwright,has_contributor,whimboo
microsoft_playwright,has_contributor,Meir017
microsoft_playwright,has_contributor,kukuderan
microsoft_playwright,has_contributor,Nav-2d
microsoft_playwright,has_contributor,mastrzyz
microsoft_playwright,has_contributor,OrKoN
microsoft_playwright,has_contributor,Copilot
microsoft_playwright,has_contributor,sidharthv96
microsoft_playwright,has_contributor,elaichenkov
microsoft_playwright,has_contributor,campersau
microsoft_playwright,has_contributor,regseb
microsoft_playwright,has_contributor,kubajanik
microsoft_playwright,has_contributor,mskelton
microsoft_playwright,has_contributor,Andarist
microsoft_playwright,has_contributor,mrienstra
microsoft_playwright,has_contributor,alexneo2003
microsoft_playwright,has_contributor,anishkny
microsoft_playwright,has_contributor,domderen
microsoft_playwright,has_contributor,kumaraditya303
microsoft_playwright,has_contributor,aesyondu
microsoft_playwright,has_contributor,juliandescottes
microsoft_playwright,has_contributor,Marcin3
microsoft_playwright,has_contributor,muhqu
microsoft_playwright,has_contributor,MarcusFelling
microsoft_playwright,has_contributor,dbjorge
microsoft_playwright,has_contributor,jaktestowac
microsoft_playwright,has_contributor,divdavem
microsoft_playwright,has_contributor,timdeschryver
microsoft_playwright,has_contributor,bitcoder
microsoft_playwright,has_contributor,pengooseDev
microsoft_playwright,has_contributor,microsoftopensource
microsoft_playwright,has_contributor,lutien
microsoft_playwright,has_contributor,clopez
microsoft_playwright,has_contributor,vsn4ik
microsoft_playwright,has_contributor,vigneshshanmugam
microsoft_playwright,has_contributor,vitalets
microsoft_playwright,has_contributor,Yexiaoxing
microsoft_playwright,has_contributor,YusukeIwaki
microsoft_playwright,has_contributor,depapp
microsoft_playwright,has_contributor,ggorlen
microsoft_playwright,has_contributor,dev-jonghoonpark
microsoft_playwright,has_contributor,ryanrosello-og
microsoft_playwright,has_contributor,JonahKK
microsoft_playwright,has_contributor,mhils
microsoft_playwright,has_contributor,tjenkinson
microsoft_playwright,has_contributor,Sid200026
microsoft_playwright,has_contributor,roniemartinez
microsoft_playwright,has_contributor,nickofthyme
microsoft_playwright,has_contributor,Joe-Hendley
microsoft_playwright,has_contributor,mtsmfm
microsoft_playwright,has_contributor,F3n67u
microsoft_playwright,has_contributor,DudaGod
microsoft_playwright,has_contributor,thatstatsguy
microsoft_playwright,has_contributor,benmccann
microsoft_playwright,has_contributor,SebastienRichert
microsoft_playwright,has_contributor,tasawar-hussain
microsoft_playwright,has_contributor,thomaschaplin
microsoft_playwright,has_contributor,xWiiLLz
microsoft_playwright,has_contributor,azad-derakhshani-GS
microsoft_playwright,has_contributor,faulpeltz
microsoft_playwright,has_contributor,iridescentGray
microsoft_playwright,has_contributor,estruyf
microsoft_playwright,has_contributor,slang25
microsoft_playwright,has_contributor,simonw
microsoft_playwright,has_contributor,SimonSiefke
microsoft_playwright,has_contributor,simon04
microsoft_playwright,has_contributor,pastelsky
microsoft_playwright,has_contributor,rsouthpaw
microsoft_playwright,has_contributor,sangcnguyen
microsoft_playwright,has_contributor,alisterscott
microsoft_playwright,has_contributor,ghost91-
microsoft_playwright,has_contributor,GeneratorX16
microsoft_playwright,has_contributor,olexandr13
microsoft_playwright,has_contributor,gwennlbh
microsoft_playwright,has_contributor,osohyun0224
microsoft_playwright,has_contributor,bangseongbeom
microsoft_playwright,has_contributor,alvaromartmart
microsoft_playwright,has_contributor,wodyjowski
microsoft_playwright,has_contributor,uchagani
microsoft_playwright,has_contributor,spaniardmaximus
microsoft_playwright,has_contributor,ragog
microsoft_playwright,has_contributor,musou1500
microsoft_playwright,has_contributor,liuxingbaoyu
microsoft_playwright,has_contributor,kaivean
microsoft_playwright,has_contributor,ivonaest
microsoft_playwright,has_contributor,iumehara
microsoft_playwright,has_contributor,Honyii
microsoft_playwright,has_contributor,adrien-fichet
microsoft_playwright,has_contributor,ValorHeart
microsoft_playwright,has_contributor,BorisOsipov
microsoft_playwright,has_contributor,Tyriar
microsoft_playwright,has_contributor,davidgilbertson
microsoft_playwright,has_contributor,ledenis
microsoft_playwright,has_contributor,DetachHead
microsoft_playwright,has_contributor,nix6839
microsoft_playwright,has_contributor,hdorgeval
microsoft_playwright,has_contributor,jansepke
microsoft_playwright,has_contributor,unlikelyzero
microsoft_playwright,has_contributor,jperl
microsoft_playwright,has_contributor,JustasMonkev
microsoft_playwright,has_contributor,karanshah-browserstack
microsoft_playwright,has_contributor,sam-super
microsoft_playwright,has_contributor,RenanGreca
microsoft_playwright,has_contributor,ReaZzy
microsoft_playwright,has_contributor,pengx17
microsoft_playwright,has_contributor,pahan35
microsoft_playwright,has_contributor,RenderMichael
microsoft_playwright,has_contributor,matthewpango
microsoft_playwright,has_contributor,mattiasw
microsoft_playwright,has_contributor,kasbah
microsoft_playwright,has_contributor,kevin-brotcke
microsoft_playwright,has_contributor,stkevintan
microsoft_playwright,has_contributor,kristojorg
microsoft_playwright,has_contributor,karlhorky
microsoft_playwright,has_contributor,leotm
microsoft_playwright,has_contributor,ltsuda
microsoft_playwright,has_contributor,marshmn
microsoft_playwright,has_contributor,julianalmandos
microsoft_playwright,has_contributor,juliakm
microsoft_playwright,has_contributor,304NotModified
microsoft_playwright,has_contributor,pkerschbaum
microsoft_playwright,has_contributor,joaompneves
microsoft_playwright,has_contributor,jozefizso
